dataset,pipeline,ndcg_10,exp_ndcg_10,ndcg_100,map_100,mrr_10,p_10,p_100,strict_10,recall_10,recall_50,recall_100,recall_200,recall_500,recall_1000,completeness_100,completeness_500,completeness_1000,strict_100,strict_1000,oracle_ndcg_10,retrieval_api_p50_ms,retrieval_api_p90_ms,retrieval_api_p99_ms,retrieval_api_mean_ms,batch_throughput_qps,harness_per_query_ms,num_docs,num_queries,index_disk_mb,host_ram_peak_mb,index_build_s,cache_load_s,ndcg_50,strict_50
bright_aops,V7_DPH_tau075,0.0526,0.0526,0.0955,0.0368,0.109,0.0297,0.0095,0.1982,0.0533,0.1439,0.1877,0.231,0.3188,0.3445,0.009,0.0811,0.0991,0.4595,0.6486,0.4137,54.35,77.53,92.38,58.1,18.38,141.68,188002,111,177.0,4101.72,20.15,0.0,0.0844,0.3964
bright_theoremqa_questions,V7_BM25_tau055,0.0727,0.0727,0.089,0.0654,0.0808,0.0144,0.0028,0.1031,0.0857,0.1179,0.1582,0.2021,0.2823,0.36,0.1186,0.2062,0.2835,0.2216,0.4485,0.3798,105.29,128.02,156.75,108.58,9.14,251.75,188002,194,177.01,4566.39,20.15,0.0,0.0812,0.1546
bright_theoremqa_questions,V7_BM25_tau060,0.0725,0.0725,0.0888,0.0653,0.0806,0.0144,0.0028,0.1031,0.0857,0.1179,0.1582,0.2021,0.2823,0.36,0.1186,0.2062,0.2835,0.2216,0.4485,0.3798,101.64,121.2,139.01,103.43,9.96,237.04,188002,194,177.01,4564.39,20.15,0.0,0.081,0.1546
bright_theoremqa_questions,V7_BM25_tau065,0.0724,0.0724,0.0888,0.0652,0.0807,0.0144,0.0028,0.1031,0.0857,0.1179,0.1582,0.2021,0.2823,0.36,0.1186,0.2062,0.2835,0.2216,0.4485,0.3798,86.61,109.14,126.41,88.48,11.74,204.27,188002,194,177.01,4565.59,20.15,0.0,0.081,0.1546
bright_theoremqa_questions,V7_BM25_tau070,0.0729,0.0729,0.0892,0.0665,0.0792,0.0149,0.0028,0.1031,0.0844,0.1204,0.1574,0.1995,0.2797,0.3566,0.1186,0.2062,0.2732,0.2165,0.4485,0.3774,63.1,84.72,103.29,65.14,16.1,154.55,188002,194,177.01,4568.38,20.15,0.0,0.0818,0.1546
bright_theoremqa_questions,V7_BM25_tau075,0.072,0.072,0.0871,0.0634,0.0765,0.0155,0.0028,0.1082,0.0895,0.1192,0.1582,0.2055,0.2874,0.3587,0.1237,0.2113,0.2732,0.2165,0.4485,0.3792,52.0,71.35,88.09,54.19,19.55,130.67,188002,194,177.01,4564.89,20.15,0.0,0.0795,0.1598
bright_theoremqa_questions,V7_DPH_tau055,0.062,0.062,0.0792,0.0543,0.0642,0.0139,0.0028,0.1031,0.0809,0.1114,0.1582,0.2088,0.29,0.3404,0.1237,0.2216,0.2577,0.2113,0.4433,0.3626,106.55,127.04,147.59,109.54,9.46,248.98,188002,194,177.01,4568.29,20.15,0.0,0.0701,0.1392
bright_theoremqa_questions,V7_DPH_tau060,0.062,0.062,0.0792,0.0543,0.0642,0.0139,0.0028,0.1031,0.0809,0.1101,0.1582,0.2114,0.29,0.3404,0.1237,0.2216,0.2577,0.2113,0.4433,0.3626,104.79,125.54,149.73,106.9,9.73,243.09,188002,194,177.01,4572.38,20.15,0.0,0.0698,0.134
bright_theoremqa_questions,V7_DPH_tau065,0.0619,0.0619,0.0792,0.0542,0.0641,0.0139,0.0028,0.1031,0.0809,0.1153,0.1582,0.2114,0.29,0.3387,0.1237,0.2216,0.2577,0.2113,0.4433,0.3611,89.44,113.33,133.47,91.25,11.34,210.58,188002,194,177.01,4569.68,20.15,0.0,0.0706,0.1392
bright_theoremqa_questions,V7_DPH_tau070,0.062,0.062,0.0793,0.0543,0.0642,0.0139,0.0028,0.1031,0.0809,0.1166,0.1582,0.2174,0.2926,0.3396,0.1237,0.2216,0.2577,0.2113,0.4381,0.361,65.02,88.26,106.17,67.17,15.53,158.98,188002,194,177.01,4575.37,20.15,0.0,0.0711,0.1443
bright_theoremqa_questions,V7_DPH_tau075,0.0595,0.0595,0.0772,0.0518,0.0578,0.0139,0.0028,0.1031,0.0809,0.1192,0.1617,0.2148,0.2926,0.3336,0.1237,0.2165,0.2474,0.2165,0.4381,0.3562,53.47,74.1,93.85,55.84,18.83,134.52,188002,194,177.01,4575.66,20.15,0.0,0.0692,0.1495
webis_touche2020,V7_BM25_tau055,0.2778,0.2725,0.4062,0.1809,0.5266,0.2694,0.0869,0.898,0.1766,0.4321,0.5228,0.643,0.7679,0.8519,0.0612,0.1633,0.3265,0.9796,1.0,0.9742,88.8,101.57,110.26,88.28,8.2,281.41,382545,49,696.38,4561.14,60.05,0.0,0.3685,0.9592
webis_touche2020,V7_BM25_tau060,0.2781,0.2728,0.4065,0.1812,0.5266,0.2694,0.0869,0.898,0.1766,0.431,0.5228,0.6438,0.7705,0.8557,0.0612,0.1633,0.3265,0.9796,1.0,0.9825,54.91,73.0,87.7,56.28,18.69,160.98,382545,49,696.38,4565.0,60.05,0.0,0.3682,0.9592
webis_touche2020,V7_BM25_tau065,0.2811,0.2758,0.4086,0.1825,0.5321,0.2714,0.0871,0.8776,0.177,0.4313,0.5231,0.6464,0.7679,0.8545,0.0612,0.1633,0.3265,0.9796,1.0,0.9798,28.49,41.45,51.58,29.88,37.12,95.22,382545,49,696.38,4563.65,60.05,0.0,0.3699,0.9592
webis_touche2020,V7_BM25_tau070,0.2788,0.2739,0.4083,0.1812,0.5255,0.2673,0.0878,0.8776,0.1762,0.4331,0.5266,0.6477,0.7718,0.8572,0.0612,0.1633,0.3265,0.9796,1.0,0.9851,20.81,27.92,33.92,21.59,54.16,77.95,382545,49,696.38,4953.4,60.05,0.0,0.3692,0.9592
webis_touche2020,V7_BM25_tau075,0.2925,0.2873,0.4115,0.1852,0.5362,0.2837,0.0876,0.898,0.1859,0.4334,0.5257,0.6405,0.7724,0.8638,0.0612,0.1633,0.3265,0.9796,1.0,0.9875,19.23,24.43,28.24,19.88,58.85,65.82,382545,49,696.38,4957.6,60.05,0.0,0.3729,0.9592
webis_touche2020,V7_DPH_tau055,0.3943,0.3888,0.4785,0.2422,0.6847,0.3592,0.0914,0.9388,0.2332,0.4538,0.5346,0.6537,0.7546,0.8333,0.0204,0.1837,0.2653,0.9796,1.0,0.9745,90.7,101.08,111.8,90.41,11.46,253.06,382545,49,696.38,4959.77,60.05,0.0,0.443,0.9796
webis_touche2020,V7_DPH_tau060,0.3979,0.3924,0.48,0.2431,0.6847,0.3633,0.0918,0.9388,0.2352,0.4538,0.5372,0.6503,0.7579,0.8358,0.0204,0.1837,0.2653,0.9796,1.0,0.9784,56.68,74.67,93.73,58.09,18.17,165.83,382545,49,696.38,4943.03,60.05,0.0,0.4438,0.9796
webis_touche2020,V7_DPH_tau065,0.3932,0.3879,0.4808,0.2434,0.6847,0.3551,0.0918,0.9388,0.2314,0.4536,0.5375,0.6527,0.7578,0.8384,0.0204,0.1837,0.2653,0.9796,1.0,0.9821,29.8,41.5,55.52,30.99,35.77,95.39,382545,49,696.38,4953.47,60.05,0.0,0.4443,0.9796
webis_touche2020,V7_DPH_tau070,0.3941,0.3893,0.482,0.2438,0.6643,0.3571,0.0927,0.9388,0.232,0.4556,0.5409,0.6552,0.7597,0.839,0.0204,0.1837,0.2653,0.9796,1.0,0.9852,21.32,26.92,32.96,22.18,51.81,75.28,382545,49,696.38,4951.3,60.05,0.0,0.4434,0.9796
webis_touche2020,V7_DPH_tau075,0.3992,0.3936,0.4875,0.2472,0.69,0.3592,0.0929,0.9388,0.231,0.4602,0.5443,0.6569,0.7619,0.8425,0.0408,0.1837,0.2653,0.9796,1.0,0.9869,20.35,25.26,29.31,20.82,56.46,67.92,382545,49,696.38,4953.41,60.05,0.0,0.4496,0.9796
bright_leetcode,V7_BM25_tau055,0.2379,0.2379,0.2717,0.1988,0.2798,0.0592,0.0086,0.4014,0.2857,0.3511,0.4432,0.5095,0.6694,0.7694,0.2958,0.5352,0.6761,0.5986,0.8662,0.7913,200.18,224.49,241.92,200.83,4.55,480.07,413932,142,588.88,4947.93,40.57,0.0,0.2552,0.4718
bright_leetcode,V7_BM25_tau060,0.2379,0.2379,0.2717,0.1988,0.2798,0.0592,0.0086,0.4014,0.2857,0.3511,0.4432,0.5095,0.6694,0.7694,0.2958,0.5352,0.6761,0.5986,0.8662,0.7913,194.83,224.19,252.8,197.32,5.19,447.38,413932,142,588.88,5187.24,40.57,0.0,0.2552,0.4718
bright_leetcode,V7_BM25_tau065,0.2379,0.2379,0.2718,0.1989,0.2798,0.0592,0.0086,0.4014,0.2857,0.3511,0.4432,0.5095,0.6694,0.7694,0.2958,0.5352,0.6761,0.5986,0.8662,0.7913,172.58,199.34,213.74,173.13,5.85,397.8,413932,142,588.88,5193.53,40.57,0.0,0.2553,0.4718
bright_leetcode,V7_BM25_tau070,0.2371,0.2371,0.2718,0.1989,0.2801,0.0585,0.0086,0.4014,0.2833,0.3534,0.4432,0.5165,0.6764,0.7694,0.2958,0.5423,0.6761,0.5986,0.8662,0.7913,136.51,165.66,180.5,137.14,7.39,318.72,413932,142,588.88,5194.49,40.57,0.0,0.2559,0.4789
bright_leetcode,V7_BM25_tau075,0.2376,0.2376,0.2714,0.1983,0.2795,0.0592,0.0086,0.4014,0.2857,0.3534,0.4432,0.5165,0.6694,0.7694,0.2958,0.5352,0.6761,0.5986,0.8662,0.7913,112.61,137.26,153.07,113.95,8.91,267.79,413932,142,588.88,5193.98,40.57,0.0,0.2555,0.4789
bright_leetcode,V7_DPH_tau055,0.2344,0.2344,0.2732,0.201,0.2838,0.0549,0.0085,0.3873,0.2714,0.3775,0.4367,0.5408,0.6966,0.7858,0.3099,0.5845,0.6831,0.5775,0.8803,0.8079,208.37,232.84,249.2,208.15,4.87,474.88,413932,142,588.88,5193.26,40.57,0.0,0.2619,0.5
bright_leetcode,V7_DPH_tau060,0.2344,0.2344,0.2732,0.201,0.2838,0.0549,0.0085,0.3873,0.2714,0.3775,0.4367,0.5408,0.6966,0.7858,0.3099,0.5845,0.6831,0.5775,0.8803,0.8079,201.69,231.38,245.42,202.74,5.01,462.17,413932,142,588.88,5191.32,40.57,0.0,0.2619,0.5
bright_leetcode,V7_DPH_tau065,0.2345,0.2345,0.2733,0.2011,0.2838,0.0549,0.0085,0.3873,0.2714,0.3775,0.4367,0.5408,0.6966,0.7858,0.3099,0.5845,0.6831,0.5775,0.8803,0.8079,179.35,208.02,220.47,179.64,5.6,413.6,413932,142,588.88,5361.55,40.57,0.0,0.262,0.5
bright_leetcode,V7_DPH_tau070,0.2345,0.2345,0.2733,0.2011,0.284,0.0549,0.0085,0.3873,0.2714,0.3775,0.4367,0.5408,0.6966,0.7858,0.3099,0.5845,0.6831,0.5775,0.8803,0.8079,142.59,171.24,187.61,143.56,7.08,333.06,413932,142,588.88,5479.51,40.57,0.0,0.262,0.5
bright_leetcode,V7_DPH_tau075,0.234,0.234,0.2729,0.2003,0.2838,0.0549,0.0085,0.3873,0.2714,0.3775,0.4367,0.5338,0.6966,0.7858,0.3099,0.5845,0.6831,0.5775,0.8803,0.8079,116.93,141.34,158.64,118.34,8.5,277.26,413932,142,588.88,5485.82,40.57,0.0,0.2615,0.5
quora,V7_BM25_tau055,0.7449,0.7449,0.7721,0.7036,0.7319,0.1144,0.0141,0.892,0.8497,0.9353,0.9573,0.9716,0.9829,0.9885,0.9327,0.9689,0.9783,0.9745,0.994,0.9903,88.44,94.22,97.84,87.2,11.75,111.55,522931,10000,223.9,6359.18,16.0,0.0,0.7676,0.9604
quora,V7_BM25_tau060,0.7455,0.7455,0.7724,0.7041,0.7322,0.1145,0.0141,0.8928,0.8504,0.9362,0.9573,0.9717,0.9827,0.9887,0.9326,0.9687,0.9785,0.9743,0.9942,0.9905,70.01,83.46,90.19,67.45,15.67,88.09,522931,10000,223.9,6366.97,16.0,0.0,0.7681,0.9608
quora,V7_BM25_tau065,0.7461,0.7461,0.773,0.7047,0.7334,0.1146,0.0141,0.893,0.8506,0.9364,0.9574,0.9719,0.9829,0.9889,0.9326,0.9688,0.9788,0.9742,0.9943,0.9907,35.39,51.61,62.51,36.29,30.59,53.76,522931,10000,223.9,6371.25,16.0,0.0,0.7687,0.9607
quora,V7_BM25_tau070,0.7459,0.7459,0.7731,0.7046,0.7341,0.1146,0.0141,0.8927,0.8505,0.9367,0.9583,0.9719,0.9828,0.9889,0.9339,0.9691,0.979,0.9745,0.9942,0.9906,19.65,25.5,31.94,20.03,59.54,36.29,522931,10000,223.9,6361.02,16.0,0.0,0.7687,0.9601
quora,V7_BM25_tau075,0.7457,0.7457,0.7728,0.7044,0.7336,0.1146,0.0141,0.8928,0.8503,0.9362,0.9581,0.9719,0.9828,0.989,0.9342,0.9691,0.979,0.9743,0.9943,0.9908,16.15,19.42,22.09,16.44,75.77,32.11,522931,10000,223.9,6366.64,16.0,0.0,0.7684,0.9596
quora,V7_DPH_tau055,0.4277,0.4277,0.4767,0.3877,0.4036,0.0722,0.0111,0.5986,0.5536,0.7128,0.7653,0.8076,0.8538,0.8861,0.7266,0.8235,0.8603,0.801,0.906,0.8915,91.99,97.16,101.29,90.43,11.52,113.45,522931,10000,223.9,6408.76,16.0,0.0,0.4669,0.7526
quora,V7_DPH_tau060,0.4274,0.4274,0.4765,0.3874,0.4034,0.0723,0.0111,0.5987,0.5535,0.7123,0.7653,0.8074,0.8536,0.886,0.7268,0.8233,0.86,0.8012,0.906,0.8915,72.85,86.14,93.33,69.88,15.07,90.93,522931,10000,223.9,6407.19,16.0,0.0,0.4666,0.7524
quora,V7_DPH_tau065,0.426,0.426,0.4752,0.3859,0.4022,0.0721,0.011,0.5976,0.5524,0.7121,0.7646,0.8071,0.8537,0.8862,0.7261,0.8234,0.8603,0.8005,0.9063,0.8917,36.84,53.74,64.28,37.69,29.19,55.57,522931,10000,223.9,6379.87,16.0,0.0,0.4654,0.7522
quora,V7_DPH_tau070,0.4241,0.4241,0.4738,0.3842,0.4004,0.0718,0.0111,0.5949,0.5502,0.7117,0.7651,0.8082,0.8549,0.8878,0.7266,0.8245,0.8621,0.8019,0.9078,0.8933,20.75,26.61,33.8,21.28,55.91,37.51,522931,10000,223.9,6377.07,16.0,0.0,0.4639,0.7517
quora,V7_DPH_tau075,0.4229,0.4229,0.4728,0.3829,0.3987,0.0718,0.0111,0.5946,0.5495,0.7107,0.7658,0.809,0.8567,0.8905,0.7278,0.8263,0.8649,0.8023,0.9104,0.896,17.16,20.31,23.66,17.38,70.36,33.33,522931,10000,223.9,6376.54,16.0,0.0,0.4626,0.7515
nq,V7_BM25_tau055,0.271,0.271,0.3366,0.2296,0.2342,0.0498,0.0086,0.4583,0.4247,0.6494,0.7232,0.7801,0.8422,0.8807,0.6952,0.8247,0.8665,0.7512,0.894,0.8838,201.52,228.76,250.69,199.72,4.89,281.52,2681468,3452,2316.21,6199.33,103.81,0.0,0.3241,0.6776
nq,V7_BM25_tau060,0.2711,0.2711,0.3366,0.2295,0.2342,0.0499,0.0087,0.4589,0.4251,0.6498,0.7233,0.7798,0.8424,0.881,0.6955,0.8247,0.8667,0.7512,0.8943,0.8841,127.35,166.5,194.53,125.29,8.24,176.17,2681468,3452,2316.21,6201.94,103.81,0.0,0.3242,0.6779
nq,V7_BM25_tau065,0.2701,0.2701,0.3362,0.2288,0.2334,0.0497,0.0087,0.4568,0.4237,0.6499,0.7236,0.7801,0.8431,0.8811,0.6958,0.8256,0.867,0.7514,0.8946,0.8842,53.16,77.01,99.33,54.51,19.44,85.08,2681468,3452,2316.21,6199.9,103.81,0.0,0.3236,0.6782
nq,V7_BM25_tau070,0.2704,0.2704,0.3362,0.229,0.2336,0.0497,0.0086,0.4574,0.4242,0.6504,0.7231,0.7791,0.8429,0.8811,0.6961,0.8253,0.867,0.7512,0.8943,0.8841,32.75,47.47,61.54,34.05,32.48,58.34,2681468,3452,2316.21,6200.66,103.81,0.0,0.3239,0.6787
nq,V7_BM25_tau075,0.2695,0.2695,0.3354,0.2285,0.2328,0.0495,0.0086,0.4551,0.4225,0.6492,0.721,0.7784,0.8415,0.8796,0.6935,0.8239,0.8653,0.7491,0.8931,0.8827,28.94,42.54,56.98,30.5,36.36,53.98,2681468,3452,2316.21,6200.8,103.81,0.0,0.3231,0.6773
nq,V7_DPH_tau055,0.2734,0.2734,0.337,0.2304,0.2331,0.0507,0.0086,0.4635,0.4321,0.6512,0.7187,0.7773,0.8417,0.8818,0.6921,0.8247,0.8667,0.7457,0.896,0.8851,209.29,238.5,263.59,207.47,4.92,282.57,2681468,3452,2316.21,6203.04,103.81,0.0,0.3253,0.6831
nq,V7_DPH_tau060,0.2734,0.2734,0.337,0.2304,0.2331,0.0507,0.0086,0.4632,0.4321,0.6521,0.7186,0.7773,0.8415,0.8821,0.6921,0.8242,0.867,0.7454,0.8963,0.8854,133.0,173.06,200.87,130.4,7.91,182.81,2681468,3452,2316.21,6202.5,103.81,0.0,0.3255,0.684
nq,V7_DPH_tau065,0.2735,0.2735,0.3373,0.2307,0.2333,0.0507,0.0086,0.4635,0.4318,0.6528,0.7193,0.7773,0.8418,0.8818,0.6926,0.8244,0.867,0.7462,0.8957,0.885,55.66,81.63,105.59,57.14,18.54,88.4,2681468,3452,2316.21,6200.63,103.81,0.0,0.3258,0.6848
nq,V7_DPH_tau070,0.2728,0.2728,0.337,0.2301,0.2328,0.0504,0.0086,0.4632,0.4309,0.6524,0.7205,0.7784,0.8424,0.8815,0.6938,0.8253,0.8665,0.7477,0.8957,0.8848,34.52,50.56,65.23,36.1,30.4,61.08,2681468,3452,2316.21,6200.09,103.81,0.0,0.3253,0.6842
nq,V7_DPH_tau075,0.2726,0.2726,0.3369,0.2306,0.2332,0.0502,0.0086,0.46,0.4287,0.6507,0.7179,0.7766,0.8417,0.8818,0.6909,0.8247,0.8667,0.7454,0.896,0.8851,30.99,45.53,60.1,32.26,34.24,56.19,2681468,3452,2316.21,6200.87,103.81,0.0,0.3253,0.6831
dbpedia_entity,V7_BM25_tau055,0.2958,0.2752,0.3518,0.2072,0.5581,0.2623,0.09,0.7775,0.1885,0.3714,0.4421,0.5204,0.6047,0.6555,0.0875,0.175,0.21,0.9125,0.965,0.8255,229.71,284.05,321.11,223.66,3.25,565.16,4635922,400,4052.34,6093.39,254.2,0.0,0.3267,0.8925
dbpedia_entity,V7_BM25_tau060,0.2959,0.2754,0.3518,0.2072,0.5565,0.262,0.0901,0.775,0.1885,0.3713,0.4422,0.5195,0.6053,0.6555,0.0875,0.175,0.21,0.9125,0.965,0.8255,108.76,175.85,220.24,111.14,9.24,245.08,4635922,400,4052.34,6068.6,254.2,0.0,0.3268,0.8925
dbpedia_entity,V7_BM25_tau065,0.295,0.2746,0.3517,0.2074,0.5538,0.2605,0.0901,0.77,0.1876,0.3709,0.442,0.5191,0.6057,0.6557,0.0875,0.175,0.21,0.9125,0.965,0.8257,42.99,80.15,104.48,48.11,22.03,114.11,4635922,400,4052.34,6075.25,254.2,0.0,0.3267,0.8925
dbpedia_entity,V7_BM25_tau070,0.2944,0.274,0.3516,0.2071,0.5516,0.2607,0.09,0.7675,0.1872,0.3711,0.4442,0.5215,0.6059,0.6552,0.09,0.175,0.21,0.9125,0.965,0.8248,27.55,49.12,69.89,31.63,34.51,80.48,4635922,400,4052.34,6076.34,254.2,0.0,0.3263,0.8925
dbpedia_entity,V7_BM25_tau075,0.2947,0.2745,0.3514,0.2065,0.5541,0.2605,0.0898,0.77,0.1876,0.3707,0.4437,0.523,0.606,0.6573,0.09,0.175,0.21,0.9125,0.9675,0.8277,25.5,44.54,66.26,29.21,38.02,74.92,4635922,400,4052.34,6077.67,254.2,0.0,0.326,0.8925
dbpedia_entity,V7_DPH_tau055,0.2963,0.2772,0.3512,0.2036,0.5533,0.2648,0.0906,0.79,0.1877,0.3635,0.4468,0.5149,0.5968,0.6515,0.1,0.1725,0.1975,0.92,0.97,0.8271,236.87,292.84,332.75,231.43,4.36,495.21,4635922,400,4052.34,6094.59,254.2,0.0,0.3232,0.8825
dbpedia_entity,V7_DPH_tau060,0.2967,0.2777,0.3515,0.2039,0.555,0.2645,0.0905,0.7925,0.188,0.3636,0.4457,0.5155,0.5965,0.6518,0.0975,0.1725,0.1975,0.92,0.97,0.8271,112.62,184.8,228.99,115.1,8.93,253.21,4635922,400,4052.34,6095.7,254.2,0.0,0.3237,0.8825
dbpedia_entity,V7_DPH_tau065,0.2961,0.277,0.3517,0.204,0.5533,0.264,0.0906,0.7925,0.187,0.3643,0.4462,0.516,0.5997,0.6521,0.1,0.175,0.2,0.92,0.9675,0.8273,45.5,84.14,106.16,50.29,21.18,118.31,4635922,400,4052.34,6069.8,254.2,0.0,0.3238,0.8825
dbpedia_entity,V7_DPH_tau070,0.2962,0.2769,0.3512,0.2034,0.5563,0.2653,0.0907,0.7975,0.1876,0.3637,0.4462,0.5185,0.5998,0.6527,0.0975,0.175,0.2,0.92,0.97,0.8294,28.83,53.67,76.29,33.32,33.09,83.15,4635922,400,4052.34,6077.74,254.2,0.0,0.3229,0.8825
dbpedia_entity,V7_DPH_tau075,0.2952,0.2762,0.3512,0.2031,0.5533,0.2635,0.0904,0.7925,0.1872,0.363,0.4455,0.5176,0.6004,0.6525,0.0975,0.175,0.2,0.92,0.97,0.8279,26.25,47.6,70.57,30.59,36.17,77.95,4635922,400,4052.34,6071.85,254.2,0.0,0.3234,0.885
hotpotqa,V7_BM25_tau055,0.5707,0.5707,0.6106,0.4878,0.7334,0.1203,0.0151,0.8701,0.6014,0.7183,0.7575,0.7918,0.8301,0.8589,0.5558,0.6778,0.7279,0.9591,0.9899,0.8885,287.63,346.5,394.94,289.54,3.4,352.1,5233329,7405,4190.09,6503.78,297.42,0.0,0.6028,0.9407
hotpotqa,V7_BM25_tau060,0.5707,0.5707,0.6106,0.4878,0.7333,0.1203,0.0152,0.8702,0.6014,0.7184,0.7576,0.7918,0.83,0.8589,0.556,0.6775,0.7278,0.9592,0.99,0.8886,197.26,272.88,342.06,198.25,5.11,240.69,5233329,7405,4190.09,6508.02,297.42,0.0,0.6028,0.9407
hotpotqa,V7_BM25_tau065,0.571,0.571,0.6108,0.488,0.7337,0.1203,0.0152,0.8701,0.6016,0.7184,0.7575,0.7919,0.8302,0.859,0.5558,0.6778,0.7279,0.9592,0.9901,0.8887,91.61,148.9,207.77,97.0,10.6,125.32,5233329,7405,4190.09,6511.99,297.42,0.0,0.603,0.941
hotpotqa,V7_BM25_tau070,0.5705,0.5705,0.6104,0.4877,0.7329,0.1202,0.0151,0.87,0.6012,0.7192,0.7571,0.7917,0.8305,0.8597,0.5553,0.6779,0.729,0.9588,0.9904,0.8893,55.5,97.47,138.93,60.52,17.33,83.53,5233329,7405,4190.09,6511.73,297.42,0.0,0.6028,0.9407
hotpotqa,V7_BM25_tau075,0.5698,0.5698,0.61,0.4872,0.7325,0.1201,0.0151,0.8697,0.6003,0.7184,0.7572,0.7915,0.8302,0.8597,0.5553,0.6779,0.729,0.9591,0.9904,0.8893,48.84,87.55,130.01,53.53,19.68,75.64,5233329,7405,4190.09,6511.69,297.42,0.0,0.6023,0.9403
hotpotqa,V7_DPH_tau055,0.6045,0.6045,0.6415,0.52,0.7713,0.1269,0.0156,0.8995,0.6346,0.742,0.7791,0.8105,0.8471,0.8725,0.5926,0.7076,0.7537,0.9657,0.9914,0.8994,270.9,327.45,371.62,272.23,3.64,328.59,5233329,7405,4190.09,6504.28,297.42,0.0,0.6341,0.9511
hotpotqa,V7_DPH_tau060,0.6047,0.6047,0.6416,0.52,0.7717,0.1269,0.0156,0.8997,0.6347,0.7419,0.7791,0.8105,0.8471,0.8726,0.5927,0.7075,0.7538,0.9656,0.9914,0.8995,186.4,257.74,325.18,187.01,5.41,226.81,5233329,7405,4190.09,6509.19,297.42,0.0,0.6342,0.9512
hotpotqa,V7_DPH_tau065,0.6044,0.6044,0.6413,0.5195,0.7713,0.127,0.0156,0.9002,0.6348,0.7419,0.779,0.8103,0.8471,0.8726,0.5926,0.7075,0.7538,0.9654,0.9914,0.8995,87.55,143.44,209.95,92.4,11.1,118.71,5233329,7405,4190.09,6509.04,297.42,0.0,0.6338,0.951
hotpotqa,V7_DPH_tau070,0.6037,0.6037,0.6408,0.519,0.7702,0.1269,0.0156,0.8997,0.6344,0.7417,0.7797,0.8108,0.8471,0.8724,0.5938,0.7076,0.7534,0.9657,0.9914,0.8993,53.38,94.1,136.93,58.28,17.86,79.9,5233329,7405,4190.09,6504.08,297.42,0.0,0.6332,0.9512
hotpotqa,V7_DPH_tau075,0.6033,0.6033,0.6406,0.5187,0.7698,0.1267,0.0156,0.8983,0.6337,0.7415,0.7794,0.8103,0.8471,0.8725,0.5937,0.7075,0.7534,0.9653,0.9915,0.8994,48.08,86.18,126.22,52.57,19.94,73.51,5233329,7405,4190.09,6504.36,297.42,0.0,0.633,0.951
climate_fever,V7_BM25_tau055,0.1318,0.1318,0.1848,0.0996,0.1784,0.0412,0.0097,0.3459,0.1668,0.2968,0.3581,0.4231,0.5099,0.5742,0.1414,0.2352,0.3036,0.628,0.8306,0.6358,271.79,337.77,402.13,275.57,3.2,513.65,5416593,1535,5567.1,5997.62,373.45,0.0,0.1709,0.5518
climate_fever,V7_BM25_tau060,0.1315,0.1315,0.1847,0.0993,0.1779,0.0412,0.0097,0.3472,0.1666,0.2973,0.3586,0.4236,0.51,0.5742,0.1414,0.2365,0.3042,0.628,0.8306,0.6358,183.87,260.74,333.87,185.57,5.47,323.77,5416593,1535,5567.1,6000.72,373.45,0.0,0.1708,0.5537
climate_fever,V7_BM25_tau065,0.1307,0.1307,0.1844,0.0987,0.1767,0.0411,0.0097,0.3459,0.1661,0.2966,0.3595,0.4235,0.5111,0.5743,0.1401,0.2365,0.3042,0.63,0.8306,0.6359,90.23,149.91,217.62,94.51,10.89,171.39,5416593,1535,5567.1,6004.49,373.45,0.0,0.1701,0.5524
climate_fever,V7_BM25_tau070,0.1302,0.1302,0.1842,0.0983,0.1766,0.0408,0.0097,0.3433,0.165,0.2974,0.3604,0.4237,0.5093,0.5749,0.1407,0.2345,0.3036,0.6313,0.8319,0.6367,54.79,101.89,161.69,60.86,17.59,113.94,5416593,1535,5567.1,6004.32,373.45,0.0,0.17,0.5511
climate_fever,V7_BM25_tau075,0.1303,0.1303,0.1843,0.0986,0.1762,0.0409,0.0097,0.3433,0.1651,0.2974,0.3597,0.4234,0.5104,0.5737,0.1394,0.2358,0.3029,0.6306,0.8319,0.6357,46.48,89.06,145.12,52.73,19.66,102.89,5416593,1535,5567.1,5998.44,373.45,0.0,0.1701,0.5518
climate_fever,V7_DPH_tau055,0.1658,0.1658,0.2254,0.1236,0.222,0.0539,0.0117,0.4378,0.2124,0.3552,0.4238,0.4858,0.5734,0.6345,0.1674,0.2847,0.3596,0.727,0.8827,0.6954,282.08,348.58,415.78,285.72,3.47,496.31,5416593,1535,5567.1,5999.94,373.45,0.0,0.2098,0.6436
climate_fever,V7_DPH_tau060,0.1661,0.1661,0.2256,0.1239,0.2229,0.0539,0.0117,0.4384,0.2124,0.3563,0.4235,0.4855,0.5737,0.6353,0.1668,0.286,0.3596,0.7257,0.884,0.6963,190.34,272.52,351.51,193.86,5.26,336.59,5416593,1535,5567.1,5998.93,373.45,0.0,0.2104,0.6443
climate_fever,V7_DPH_tau065,0.1668,0.1668,0.2262,0.1242,0.2238,0.0542,0.0117,0.4378,0.2134,0.357,0.4243,0.4886,0.5739,0.6369,0.1674,0.286,0.3609,0.7264,0.8827,0.6973,95.03,158.26,232.97,99.8,10.31,180.1,5416593,1535,5567.1,5998.17,373.45,0.0,0.2109,0.6469
